timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 18:28:16.110, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:21.111, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:26.112, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:31.113, 0, NVIDIA RTX 5000 Ada Generation, 99 %, 83 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:36.114, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:41.115, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:46.116, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 80 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:51.117, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:28:56.118, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30107 MiB, 32760 MiB
2026/04/20 18:29:01.119, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:06.120, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 53 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:11.121, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:16.122, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:21.123, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:26.124, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 75 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:31.125, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:36.126, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:41.127, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 81 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:46.129, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:51.129, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:29:56.130, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:01.131, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:06.132, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:11.133, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:16.134, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:21.135, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:26.137, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:31.138, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:36.139, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 62 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:41.139, 0, NVIDIA RTX 5000 Ada Generation, 99 %, 28 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:46.140, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:51.142, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30119 MiB, 32760 MiB
2026/04/20 18:30:56.143, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:01.145, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:06.146, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 82 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:11.146, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:16.147, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:21.148, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:26.149, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:31.150, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:36.152, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:41.153, 0, NVIDIA RTX 5000 Ada Generation, 94 %, 64 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:46.154, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:51.155, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 30119 MiB, 32760 MiB
2026/04/20 18:31:56.156, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30119 MiB, 32760 MiB
2026/04/20 18:32:01.156, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:06.157, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:11.159, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:16.160, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:21.161, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:26.162, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:31.162, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:36.163, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:41.164, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
2026/04/20 18:32:46.166, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 30107 MiB, 32760 MiB
